Start City,End City,Route 1,Cost 1,Time 1,Route 2,Cost 2,Time 2,Route 3,Cost 3,Time 3,Route 4,Cost 4,Time 4,Route 5,Cost 5,Time 5
Jadugora,Sirohi,Jadugora(road)Sirohi,54.00,3.97,Jadugora(road)Delhi(rail)Sirohi,106.00,7.83,Jadugora(road)Durg(rail)Sirohi,117.00,7.04,Jadugora(rail)Chittorgarh(road)Sirohi,119.00,11.17,Jadugora(rail)Mumbai(rail)Sirohi,119.00,10.17
Jadugora,Jaysingpur,Jadugora(rail)Chittorgarh(rail)Jaysingpur,98.00,10.02,Jadugora(road)Delhi(rail)Jaysingpur,100.00,7.70,Jadugora(rail)Belgaum(rail)Jaysingpur,112.00,10.93,Jadugora(rail)Chatrapur(rail)Jaysingpur,125.00,11.08,Jadugora(rail)Sagar(road)Jaysingpur,126.00,9.91
Jadugora,Ramanagara,Jadugora(rail)Jalpaiguri(rail)Ramanagara,103.00,9.98,Jadugora(road)Durg(rail)Ramanagara,105.00,8.87,Jadugora(rail)Ramanagara,109.00,6.57,Jadugora(rail)Surajpur(rail)Ramanagara,111.00,9.40,Jadugora(rail)Belgaum(rail)Ramanagara,119.00,12.06
Jadugora,Hyderabad,Jadugora(rail)Surajpur(rail)Hyderabad,90.00,7.93,Jadugora(rail)Medinipur(road)Hyderabad,102.00,9.93,Jadugora(rail)Vizianagaram(rail)Hyderabad,110.00,5.57,Jadugora(rail)Kollam(rail)Hyderabad,112.00,11.33,Jadugora(road)Bhubaneswar(rail)Hyderabad,126.00,9.65
Jadugora,Channapatna,Jadugora(road)Channapatna,78.00,2.29,Jadugora(rail)Pakur(rail)Channapatna,102.00,9.06,Jadugora(road)Bhubaneswar(road)Channapatna,112.00,8.13,Jadugora(rail)Sagar(road)Channapatna,117.00,9.15,Jadugora(road)Kushtagi(rail)Channapatna,119.00,8.20
Jadugora,Surendranagar,Jadugora(rail)Jalpaiguri(rail)Surendranagar,97.00,7.18,Jadugora(rail)Chatrapur(rail)Surendranagar,102.00,8.59,Jadugora(rail)Surajpur(rail)Surendranagar,103.00,11.36,Jadugora(rail)Pakur(rail)Surendranagar,105.00,10.35,Jadugora(rail)Mumbai(rail)Surendranagar,113.00,9.67
Jadugora,Thiruvalla,Jadugora(rail)Thiruvalla,82.00,4.76,Jadugora(rail)Vizianagaram(rail)Thiruvalla,92.00,9.20,Jadugora(rail)Jalpaiguri(road)Thiruvalla,105.00,6.59,Jadugora(rail)Sagar(rail)Thiruvalla,110.00,11.41,Jadugora(rail)Surajpur(road)Thiruvalla,119.00,8.63
Jadugora,Ranebennur,Jadugora(rail)Kollam(rail)Ranebennur,112.00,11.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jadugora,Karaikal,Jadugora(rail)Karaikal,73.00,5.12,Jadugora(rail)Surajpur(rail)Karaikal,91.00,9.88,Jadugora(rail)Jalpaiguri(rail)Karaikal,95.00,8.66,Jadugora(road)Durg(road)Karaikal,107.00,7.03,Jadugora(road)Jagadhri(rail)Karaikal,113.00,6.79
Jadugora,Belgaum,Jadugora(rail)Belgaum,59.00,6.24,Jadugora(rail)Vizianagaram(rail)Belgaum,98.00,6.07,Jadugora(road)Sirohi(road)Belgaum,109.00,8.11,Jadugora(rail)Surajpur(rail)Belgaum,110.00,11.88,Jadugora(rail)Medinipur(road)Belgaum,113.00,10.99
Jadugora,Chatrapur,Jadugora(rail)Chatrapur,52.00,5.40,Jadugora(rail)Medinipur(rail)Chatrapur,95.00,9.63,Jadugora(rail)Vizianagaram(rail)Chatrapur,102.00,8.14,Jadugora(road)Bhubaneswar(road)Chatrapur,109.00,10.79,Jadugora(road)Sirohi(road)Chatrapur,119.00,8.26
Jadugora,Suri,Jadugora(rail)Sagar(rail)Suri,91.00,11.18,Jadugora(road)Durg(rail)Suri,98.00,6.27,Jadugora(rail)Vizianagaram(rail)Suri,101.00,5.53,Jadugora(road)Bhubaneswar(rail)Suri,103.00,9.17,Jadugora(rail)Belgaum(rail)Suri,107.00,12.11
Jadugora,Bhubaneswar,Jadugora(road)Bhubaneswar,51.00,5.01,Jadugora(rail)Surajpur(rail)Bhubaneswar,83.00,10.02,Jadugora(rail)Pakur(rail)Bhubaneswar,109.00,9.13,Jadugora(rail)Vizianagaram(rail)Bhubaneswar,115.00,8.14,Jadugora(road)Jagadhri(rail)Bhubaneswar,116.00,8.58
Jadugora,Mahuva,Jadugora(rail)Surajpur(rail)Mahuva,84.00,12.30,Jadugora(rail)Medinipur(rail)Mahuva,110.00,10.05,Jadugora(road)Jorapokhar(road)Mahuva,116.00,9.50,Jadugora(rail)Karaikal(rail)Mahuva,118.00,9.69,Jadugora(road)Sirohi(road)Mahuva,123.00,9.32
Jadugora,Jagadhri,Jadugora(road)Jagadhri,68.00,3.04,Jadugora(rail)Surajpur(rail)Jagadhri,93.00,9.91,Jadugora(road)Sirohi(rail)Jagadhri,112.00,9.26,Jadugora(rail)Vizianagaram(road)Jagadhri,123.00,7.06,Jadugora(road)Jorapokhar(road)Jagadhri,123.00,9.28
Jadugora,Barh,Jadugora(rail)Vizianagaram(road)Barh,99.00,5.36,Jadugora(rail)Barh,102.00,4.66,Jadugora(rail)Kollam(rail)Barh,121.00,11.41,Jadugora(rail)Surajpur(rail)Barh,123.00,7.91,Jadugora(rail)Mettur(rail)Barh,123.00,10.65
Jadugora,Bhusawal,Jadugora(road)Bhubaneswar(rail)Bhusawal,91.00,9.87,Jadugora(road)Bhusawal,92.00,4.25,Jadugora(road)Delhi(rail)Bhusawal,94.00,9.16,Jadugora(rail)Chittorgarh(rail)Bhusawal,96.00,8.08,Jadugora(rail)Vizianagaram(rail)Bhusawal,104.00,8.62
Jadugora,Alipurduar,Jadugora(rail)Alipurduar,91.00,6.28,Jadugora(road)Sirohi(rail)Alipurduar,96.00,6.90,Jadugora(rail)Sagar(road)Alipurduar,106.00,10.03,Jadugora(road)Delhi(rail)Alipurduar,117.00,10.03,Jadugora(road)Rasayani(rail)Alipurduar,117.00,6.95
Jadugora,Kollam,Jadugora(rail)Kollam,65.00,4.65,Jadugora(rail)Surajpur(rail)Kollam,94.00,11.00,Jadugora(rail)Medinipur(rail)Kollam,105.00,11.32,Jadugora(rail)Pakur(rail)Kollam,112.00,10.69,Jadugora(rail)Jalpaiguri(road)Kollam,113.00,10.49
Jadugora,Medinipur,Jadugora(rail)Medinipur,44.00,5.52,Jadugora(road)Durg(rail)Medinipur,92.00,5.86,Jadugora(rail)Vizianagaram(rail)Medinipur,93.00,7.16,Jadugora(rail)Chatrapur(rail)Medinipur,99.00,11.02,Jadugora(road)Bhubaneswar(road)Medinipur,106.00,8.19
Jadugora,Patan,Jadugora(road)Sirohi(rail)Patan,98.00,8.52,Jadugora(rail)Chatrapur(rail)Patan,101.00,12.03,Jadugora(rail)Surajpur(rail)Patan,103.00,10.01,Jadugora(rail)Medinipur(rail)Patan,106.00,12.20,Jadugora(road)Bhubaneswar(rail)Patan,107.00,11.03
Jadugora,Mettur,Jadugora(rail)Mettur,71.00,3.81,Jadugora(rail)Medinipur(road)Mettur,106.00,7.60,Jadugora(road)Bhubaneswar(road)Mettur,108.00,7.46,Jadugora(road)Delhi(road)Mettur,111.00,5.67,Jadugora(rail)Mumbai(rail)Mettur,114.00,8.84
Jadugora,Huliyar,Jadugora(rail)Huliyar,80.00,2.67,Jadugora(rail)Medinipur(rail)Huliyar,90.00,10.86,Jadugora(rail)Chatrapur(rail)Huliyar,92.00,9.29,Jadugora(rail)Sagar(rail)Huliyar,103.00,9.14,Jadugora(road)Durg(road)Huliyar,110.00,5.64
Jadugora,Harihar,Jadugora(rail)Harihar,104.00,3.98,Jadugora(road)Jorapokhar(rail)Harihar,110.00,9.26,Jadugora(road)Durg(rail)Harihar,112.00,9.05,Jadugora(rail)Jalpaiguri(rail)Harihar,115.00,7.68,Jadugora(rail)Kollam(road)Harihar,118.00,8.66
Jadugora,Rasayani,Jadugora(road)Rasayani,72.00,3.69,Jadugora(road)Durg(rail)Rasayani,98.00,6.97,Jadugora(rail)Pakur(rail)Rasayani,99.00,10.49,Jadugora(rail)Jalpaiguri(rail)Rasayani,110.00,9.72,Jadugora(rail)Kollam(road)Rasayani,120.00,9.61
Jadugora,Haringhata,Jadugora(rail)Surajpur(rail)Haringhata,93.00,8.09,Jadugora(road)Durg(road)Haringhata,103.00,8.78,Jadugora(rail)Chittorgarh(rail)Haringhata,111.00,10.82,Jadugora(road)Haringhata,117.00,4.18,Jadugora(rail)Sagar(road)Haringhata,119.00,9.27
Jadugora,Kushtagi,Jadugora(road)Kushtagi,73.00,2.59,Jadugora(road)Sirohi(rail)Kushtagi,94.00,9.34,Jadugora(rail)Vizianagaram(road)Kushtagi,97.00,4.64,Jadugora(rail)Pakur(rail)Kushtagi,98.00,11.24,Jadugora(rail)Chittorgarh(rail)Kushtagi,98.00,11.09
Jadugora,Orai,Jadugora(road)Orai,98.00,3.06,Jadugora(rail)Vizianagaram(road)Orai,102.00,6.91,Jadugora(rail)Pakur(rail)Orai,105.00,7.73,Jadugora(rail)Belgaum(rail)Orai,106.00,12.19,Jadugora(road)Bhubaneswar(road)Orai,111.00,7.44
Jadugora,Surajpur,Jadugora(rail)Surajpur,42.00,5.34,Jadugora(rail)Vizianagaram(rail)Surajpur,91.00,5.77,Jadugora(road)Delhi(rail)Surajpur,99.00,7.98,Jadugora(rail)Belgaum(rail)Surajpur,101.00,11.96,Jadugora(rail)Medinipur(road)Surajpur,103.00,9.19
Jadugora,Ambernath,Jadugora(road)Ambernath,97.00,3.04,Jadugora(rail)Pakur(rail)Ambernath,101.00,10.42,Jadugora(road)Jorapokhar(rail)Ambernath,106.00,12.06,Jadugora(rail)Jalpaiguri(road)Ambernath,109.00,8.35,Jadugora(rail)Vizianagaram(road)Ambernath,111.00,7.44
Jadugora,Malerkotla,Jadugora(rail)Malerkotla,74.00,4.21,Jadugora(road)Delhi(rail)Malerkotla,97.00,8.15,Jadugora(rail)Belgaum(rail)Malerkotla,103.00,12.08,Jadugora(rail)Jalpaiguri(road)Malerkotla,108.00,8.31,Jadugora(rail)Medinipur(rail)Malerkotla,128.00,11.55
Jadugora,Jorapokhar,Jadugora(road)Jorapokhar,66.00,5.15,Jadugora(rail)Surajpur(rail)Jorapokhar,103.00,9.79,Jadugora(road)Delhi(rail)Jorapokhar,117.00,6.90,Jadugora(rail)Pakur(road)Jorapokhar,127.00,9.47,Jadugora(road)Durg(road)Jorapokhar,129.00,5.72
Jadugora,Vizianagaram,Jadugora(rail)Vizianagaram,45.00,2.63,Jadugora(road)Delhi(rail)Vizianagaram,103.00,8.67,Jadugora(road)Bhubaneswar(rail)Vizianagaram,106.00,7.54,Jadugora(rail)Surajpur(rail)Vizianagaram,107.00,11.84,Jadugora(road)Durg(road)Vizianagaram,107.00,6.81
Jadugora,Durg,Jadugora(road)Durg,50.00,3.30,Jadugora(rail)Mumbai(rail)Durg,103.00,11.06,Jadugora(rail)Jalpaiguri(road)Durg,113.00,7.82,Jadugora(rail)Vizianagaram(road)Durg,115.00,6.72,Jadugora(rail)Chatrapur(road)Durg,117.00,9.05
Jadugora,Himmatnagar,Jadugora(rail)Vizianagaram(road)Himmatnagar,103.00,7.33,Jadugora(rail)Himmatnagar,104.00,6.43,Jadugora(road)Delhi(road)Himmatnagar,108.00,5.74,Jadugora(rail)Medinipur(rail)Himmatnagar,111.00,11.98,Jadugora(rail)Pakur(rail)Himmatnagar,111.00,10.82
Orai,Chennai,Orai(road)Chennai,70.00,3.41,Orai(rail)Pakur(road)Chennai,103.00,5.54,Orai(rail)Himmatnagar(road)Chennai,104.00,7.73,Orai(rail)Jalpaiguri(rail)Chennai,110.00,9.73,Orai(rail)Kollam(rail)Chennai,111.00,10.07
Orai,Chittorgarh,Orai(rail)Chittorgarh,65.00,3.13,Orai(rail)Bhubaneswar(rail)Chittorgarh,88.00,9.50,Orai(rail)Jadugora(rail)Chittorgarh,102.00,8.59,Orai(rail)Suri(rail)Chittorgarh,104.00,11.08,Orai(rail)Himmatnagar(road)Chittorgarh,106.00,9.37
Orai,Ratnagiri,Orai(road)Ratnagiri,87.00,5.73,Orai(rail)Ranebennur(rail)Ratnagiri,96.00,9.24,Orai(road)Chennai(rail)Ratnagiri,114.00,9.47,Orai(rail)Pakur(road)Ratnagiri,119.00,7.89,Orai(road)Sardarshahar(road)Ratnagiri,120.00,6.56
Orai,Goregaon,Orai(rail)Goregaon,46.00,6.23,Orai(rail)Kollam(rail)Goregaon,93.00,9.62,Orai(rail)Ranebennur(rail)Goregaon,94.00,11.03,Orai(road)Sardarshahar(rail)Goregaon,106.00,4.98,Orai(rail)Bhubaneswar(road)Goregaon,113.00,8.36
Orai,Pindwara,Orai(rail)Suri(rail)Pindwara,94.00,11.42,Orai(road)Pindwara,109.00,2.28,Orai(rail)Jadugora(rail)Pindwara,111.00,9.87,Orai(rail)Goregaon(rail)Pindwara,113.00,9.90,Orai(rail)Karaikal(rail)Pindwara,119.00,9.70
Orai,Raipur,Orai(rail)Raipur,67.00,3.87,Orai(rail)Goregaon(rail)Raipur,96.00,12.29,Orai(rail)Jorapokhar(rail)Raipur,104.00,12.00,Orai(rail)Pakur(road)Raipur,105.00,9.29,Orai(road)Thiruvalla(rail)Raipur,109.00,9.45
Orai,Gokak,Orai(road)Gokak,60.00,5.78,Orai(rail)Ranebennur(road)Gokak,101.00,8.53,Orai(rail)Suri(rail)Gokak,101.00,12.18,Orai(rail)Mettur(rail)Gokak,103.00,8.20,Orai(rail)Haringhata(rail)Gokak,105.00,11.12
Orai,Lucknow,Orai(rail)Bhubaneswar(road)Lucknow,97.00,9.76,Orai(road)Gokak(road)Lucknow,112.00,8.24,Orai(rail)Ranebennur(rail)Lucknow,113.00,8.07,Orai(rail)Mettur(rail)Lucknow,115.00,8.99,Orai(road)Huliyar(road)Lucknow,116.00,5.77
Orai,Delhi,Orai(road)Delhi,69.00,2.75,Orai(rail)Jadugora(road)Delhi,102.00,6.11,Orai(rail)Karaikal(rail)Delhi,102.00,11.28,Orai(rail)Goregaon(road)Delhi,104.00,8.34,Orai(rail)Malerkotla(rail)Delhi,108.00,13.34
Orai,Mumbai,Orai(rail)Mumbai,80.00,6.15,Orai(rail)Ranebennur(road)Mumbai,100.00,8.70,Orai(rail)Karaikal(road)Mumbai,108.00,9.29,Orai(rail)Jadugora(rail)Mumbai,111.00,8.07,Orai(rail)Jalpaiguri(rail)Mumbai,112.00,7.52
Orai,Sagar,Orai(rail)Jadugora(rail)Sagar,89.00,9.54,Orai(rail)Goregaon(road)Sagar,97.00,10.17,Orai(rail)Pakur(road)Sagar,100.00,8.42,Orai(rail)Chittorgarh(rail)Sagar,106.00,6.15,Orai(rail)Kollam(rail)Sagar,115.00,13.42
Orai,Jalpaiguri,Orai(rail)Jalpaiguri,47.00,2.98,Orai(rail)Bhubaneswar(rail)Jalpaiguri,96.00,11.96,Orai(rail)Jadugora(rail)Jalpaiguri,102.00,7.53,Orai(rail)Mettur(rail)Jalpaiguri,116.00,10.06,Orai(rail)Pakur(rail)Jalpaiguri,117.00,7.73
Orai,Pakur,Orai(rail)Pakur,49.00,3.30,Orai(rail)Jadugora(rail)Pakur,100.00,7.60,Orai(road)Alipurduar(rail)Pakur,100.00,9.03,Orai(road)Delhi(rail)Pakur,109.00,5.90,Orai(rail)Suri(road)Pakur,114.00,12.38
Orai,Sardarshahar,Orai(road)Sardarshahar,59.00,2.44,Orai(rail)Goregaon(rail)Sardarshahar,90.00,12.12,Orai(rail)Himmatnagar(road)Sardarshahar,114.00,8.06,Orai(rail)Pakur(rail)Sardarshahar,116.00,7.93,Orai(rail)Jorapokhar(road)Sardarshahar,118.00,8.13
Orai,Sirohi,Orai(rail)Sirohi,75.00,5.37,Orai(rail)Jadugora(road)Sirohi,102.00,6.99,Orai(rail)Mettur(rail)Sirohi,103.00,11.19,Orai(road)Sardarshahar(road)Sirohi,116.00,6.74,Orai(rail)Bhubaneswar(rail)Sirohi,120.00,11.14
Orai,Jaysingpur,Orai(rail)Chittorgarh(rail)Jaysingpur,109.00,7.58,Orai(road)Gokak(rail)Jaysingpur,113.00,10.10,Orai(road)Delhi(rail)Jaysingpur,115.00,7.36,Orai(rail)Suri(road)Jaysingpur,120.00,10.49,Orai(road)Surendranagar(rail)Jaysingpur,121.00,8.38
Orai,Ramanagara,Orai(rail)Jalpaiguri(rail)Ramanagara,96.00,8.45,Orai(rail)Goregaon(road)Ramanagara,108.00,8.56,Orai(rail)Haringhata(rail)Ramanagara,118.00,12.23,Orai(rail)Mettur(rail)Ramanagara,121.00,9.59,Orai(road)Huliyar(road)Ramanagara,124.00,6.99
Orai,Hyderabad,Orai(rail)Kollam(rail)Hyderabad,100.00,13.25,Orai(rail)Raipur(rail)Hyderabad,109.00,6.56,Orai(rail)Himmatnagar(road)Hyderabad,113.00,7.79,Orai(rail)Bhubaneswar(rail)Hyderabad,122.00,10.98,Orai(rail)Jorapokhar(rail)Hyderabad,128.00,9.95
Orai,Channapatna,Orai(road)Channapatna,84.00,3.59,Orai(rail)Pakur(rail)Channapatna,99.00,7.78,Orai(road)Huliyar(rail)Channapatna,106.00,9.09,Orai(rail)Bhubaneswar(road)Channapatna,108.00,9.46,Orai(rail)Kollam(rail)Channapatna,108.00,10.10
Orai,Surendranagar,Orai(road)Surendranagar,80.00,5.52,Orai(rail)Jalpaiguri(rail)Surendranagar,90.00,5.65,Orai(rail)Suri(rail)Surendranagar,99.00,12.39,Orai(rail)Pakur(rail)Surendranagar,102.00,9.07,Orai(rail)Mettur(road)Surendranagar,109.00,7.72
Orai,Thiruvalla,Orai(road)Thiruvalla,68.00,4.29,Orai(rail)Jalpaiguri(road)Thiruvalla,98.00,5.06,Orai(rail)Ranebennur(rail)Thiruvalla,105.00,10.89,Orai(rail)Goregaon(rail)Thiruvalla,109.00,10.06,Orai(rail)Suri(road)Thiruvalla,110.00,11.86
Orai,Ranebennur,Orai(rail)Ranebennur,48.00,4.69,Orai(rail)Mettur(rail)Ranebennur,100.00,10.72,Orai(rail)Kollam(rail)Ranebennur,100.00,13.37,Orai(road)Alipurduar(rail)Ranebennur,109.00,8.47,Orai(rail)Jorapokhar(rail)Ranebennur,110.00,10.92
Orai,Karaikal,Orai(rail)Karaikal,55.00,6.31,Orai(rail)Jalpaiguri(rail)Karaikal,88.00,7.13,Orai(rail)Goregaon(rail)Karaikal,93.00,9.54,Orai(road)Chennai(rail)Karaikal,120.00,8.78,Orai(rail)Jadugora(rail)Karaikal,121.00,8.14
Orai,Belgaum,Orai(road)Belgaum,81.00,3.39,Orai(rail)Goregaon(road)Belgaum,100.00,9.98,Orai(rail)Jadugora(rail)Belgaum,107.00,9.26,Orai(rail)Himmatnagar(rail)Belgaum,107.00,7.34,Orai(rail)Suri(rail)Belgaum,113.00,9.39
Orai,Chatrapur,Orai(road)Chatrapur,63.00,3.16,Orai(rail)Jadugora(rail)Chatrapur,100.00,8.42,Orai(road)Alipurduar(rail)Chatrapur,103.00,10.66,Orai(rail)Goregaon(rail)Chatrapur,104.00,8.98,Orai(rail)Bhubaneswar(road)Chatrapur,105.00,12.12
Orai,Suri,Orai(rail)Suri,51.00,6.39,Orai(rail)Mettur(rail)Suri,90.00,7.50,Orai(rail)Goregaon(rail)Suri,93.00,10.92,Orai(rail)Bhubaneswar(rail)Suri,99.00,10.50,Orai(rail)Karaikal(road)Suri,107.00,10.86
Orai,Bhubaneswar,Orai(rail)Bhubaneswar,47.00,6.34,Orai(rail)Jadugora(road)Bhubaneswar,99.00,8.03,Orai(rail)Pakur(rail)Bhubaneswar,106.00,7.85,Orai(rail)Mettur(road)Bhubaneswar,119.00,10.35,Orai(rail)Goregaon(road)Bhubaneswar,122.00,8.62
Orai,Mahuva,Orai(rail)Karaikal(rail)Mahuva,100.00,10.88,Orai(rail)Mahuva,102.00,5.43,Orai(rail)Jorapokhar(road)Mahuva,113.00,10.21,Orai(rail)Suri(rail)Mahuva,116.00,10.95,Orai(rail)Malerkotla(rail)Mahuva,118.00,12.20
Orai,Jagadhri,Orai(rail)Mettur(road)Jagadhri,102.00,7.97,Orai(road)Gokak(rail)Jagadhri,109.00,8.77,Orai(rail)Goregaon(rail)Jagadhri,113.00,9.60,Orai(rail)Jadugora(road)Jagadhri,116.00,6.06,Orai(road)Jagadhri,117.00,3.91
Orai,Barh,Orai(road)Barh,74.00,2.18,Orai(rail)Mettur(rail)Barh,99.00,11.81,Orai(rail)Ranebennur(rail)Barh,106.00,10.44,Orai(rail)Kollam(rail)Barh,109.00,13.33,Orai(rail)Haringhata(rail)Barh,117.00,9.09
Orai,Bhusawal,Orai(rail)Bhubaneswar(rail)Bhusawal,87.00,11.20,Orai(rail)Mettur(rail)Bhusawal,91.00,9.50,Orai(road)Alipurduar(rail)Bhusawal,102.00,8.17,Orai(rail)Chittorgarh(rail)Bhusawal,107.00,5.64,Orai(rail)Raipur(rail)Bhusawal,107.00,7.32
Orai,Alipurduar,Orai(road)Alipurduar,59.00,3.75,Orai(rail)Harihar(rail)Alipurduar,109.00,7.18,Orai(rail)Goregaon(rail)Alipurduar,111.00,13.12,Orai(rail)Jalpaiguri(road)Alipurduar,111.00,6.01,Orai(road)Huliyar(rail)Alipurduar,115.00,9.89
Orai,Kollam,Orai(rail)Kollam,53.00,6.57,Orai(rail)Jalpaiguri(road)Kollam,106.00,8.96,Orai(rail)Pakur(rail)Kollam,109.00,9.41,Orai(rail)Jadugora(rail)Kollam,113.00,7.67,Orai(road)Surendranagar(rail)Kollam,120.00,8.25
Orai,Medinipur,Orai(rail)Medinipur,92.00,6.13,Orai(rail)Jadugora(rail)Medinipur,92.00,8.54,Orai(rail)Bhubaneswar(road)Medinipur,102.00,9.52,Orai(rail)Ranebennur(rail)Medinipur,109.00,10.97,Orai(road)Chatrapur(rail)Medinipur,110.00,8.78
Orai,Patan,Orai(road)Patan,93.00,3.93,Orai(rail)Ranebennur(rail)Patan,94.00,7.49,Orai(rail)Bhubaneswar(rail)Patan,103.00,12.36,Orai(rail)Goregaon(rail)Patan,104.00,12.74,Orai(rail)Suri(rail)Patan,104.00,11.17
Orai,Mettur,Orai(rail)Mettur,47.00,4.97,Orai(rail)Karaikal(rail)Mettur,101.00,8.96,Orai(rail)Bhubaneswar(road)Mettur,104.00,8.79,Orai(road)Gokak(road)Mettur,114.00,11.60,Orai(rail)Jadugora(rail)Mettur,119.00,6.83
Orai,Huliyar,Orai(road)Huliyar,63.00,3.26,Orai(road)Chatrapur(rail)Huliyar,103.00,7.05,Orai(road)Gokak(rail)Huliyar,104.00,10.14,Orai(rail)Kollam(road)Huliyar,111.00,9.85,Orai(rail)Jalpaiguri(rail)Huliyar,112.00,9.00
Orai,Harihar,Orai(rail)Harihar,69.00,3.74,Orai(rail)Ranebennur(road)Harihar,103.00,8.15,Orai(rail)Kollam(road)Harihar,106.00,10.58,Orai(rail)Jorapokhar(rail)Harihar,107.00,9.97,Orai(rail)Jalpaiguri(rail)Harihar,108.00,6.15
Orai,Rasayani,Orai(rail)Pakur(rail)Rasayani,96.00,9.21,Orai(rail)Jalpaiguri(rail)Rasayani,103.00,8.19,Orai(rail)Kollam(road)Rasayani,108.00,11.53,Orai(rail)Mettur(road)Rasayani,109.00,8.54,Orai(road)Alipurduar(road)Rasayani,109.00,6.14
Orai,Haringhata,Orai(rail)Haringhata,65.00,6.35,Orai(road)Chennai(rail)Haringhata,116.00,7.06,Orai(rail)Himmatnagar(road)Haringhata,117.00,7.75,Orai(rail)Harihar(rail)Haringhata,117.00,6.76,Orai(rail)Jalpaiguri(rail)Haringhata,118.00,9.76
Orai,Kushtagi,Orai(rail)Pakur(rail)Kushtagi,95.00,9.96,Orai(rail)Mettur(road)Kushtagi,97.00,6.98,Orai(rail)Jalpaiguri(road)Kushtagi,98.00,8.15,Orai(rail)Goregaon(rail)Kushtagi,101.00,12.78,Orai(road)Kushtagi,102.00,2.90
Orai,Jadugora,Orai(rail)Jadugora,48.00,3.02,Orai(rail)Karaikal(road)Jadugora,107.00,9.61,Orai(rail)Goregaon(rail)Jadugora,111.00,10.03,Orai(rail)Raipur(rail)Jadugora,117.00,10.56,Orai(rail)Haringhata(road)Jadugora,130.00,12.12
Orai,Surajpur,Orai(rail)Jadugora(rail)Surajpur,90.00,8.36,Orai(road)Sardarshahar(rail)Surajpur,107.00,9.19,Orai(road)Delhi(rail)Surajpur,114.00,7.64,Orai(road)Surajpur,117.00,5.12,Orai(rail)Pakur(rail)Surajpur,118.00,8.35
Orai,Ambernath,Orai(rail)Pakur(rail)Ambernath,98.00,9.14,Orai(rail)Jalpaiguri(road)Ambernath,102.00,6.82,Orai(rail)Jorapokhar(rail)Ambernath,103.00,12.77,Orai(road)Sardarshahar(rail)Ambernath,104.00,7.02,Orai(rail)Raipur(rail)Ambernath,109.00,10.08
Orai,Malerkotla,Orai(rail)Malerkotla,68.00,6.61,Orai(rail)Goregaon(rail)Malerkotla,93.00,9.76,Orai(rail)Jalpaiguri(road)Malerkotla,101.00,6.78,Orai(road)Delhi(rail)Malerkotla,112.00,7.81,Orai(road)Gokak(rail)Malerkotla,113.00,11.46
Orai,Jorapokhar,Orai(rail)Jorapokhar,63.00,5.86,Orai(rail)Himmatnagar(road)Jorapokhar,107.00,8.88,Orai(rail)Goregaon(rail)Jorapokhar,111.00,12.28,Orai(rail)Mettur(road)Jorapokhar,112.00,7.06,Orai(rail)Haringhata(rail)Jorapokhar,113.00,12.97
Orai,Vizianagaram,Orai(rail)Vizianagaram,81.00,6.56,Orai(rail)Jadugora(rail)Vizianagaram,93.00,5.65,Orai(rail)Bhubaneswar(rail)Vizianagaram,102.00,8.87,Orai(rail)Goregaon(rail)Vizianagaram,112.00,9.62,Orai(rail)Pakur(rail)Vizianagaram,113.00,7.30
Orai,Durg,Orai(rail)Jadugora(road)Durg,98.00,6.32,Orai(road)Sardarshahar(rail)Durg,102.00,8.86,Orai(rail)Jalpaiguri(road)Durg,106.00,6.29,Orai(rail)Ranebennur(road)Durg,108.00,9.06,Orai(rail)Goregaon(rail)Durg,110.00,8.89
Orai,Himmatnagar,Orai(rail)Himmatnagar,53.00,4.11,Orai(rail)Goregaon(road)Himmatnagar,98.00,11.13,Orai(rail)Ranebennur(road)Himmatnagar,102.00,8.20,Orai(rail)Pakur(rail)Himmatnagar,108.00,9.54,Orai(rail)Bhubaneswar(road)Himmatnagar,117.00,8.50
Surajpur,Chennai,Surajpur(road)Chennai,67.00,4.87,Surajpur(rail)Hyderabad(road)Chennai,99.00,5.37,Surajpur(rail)Mahuva(rail)Chennai,101.00,13.68,Surajpur(rail)Kollam(rail)Chennai,110.00,9.16,Surajpur(rail)Surendranagar(road)Chennai,124.00,10.49
Surajpur,Chittorgarh,Surajpur(rail)Chittorgarh,50.00,3.69,Surajpur(rail)Bhubaneswar(rail)Chittorgarh,82.00,7.84,Surajpur(rail)Jadugora(rail)Chittorgarh,102.00,10.21,Surajpur(rail)Hyderabad(road)Chittorgarh,102.00,6.44,Surajpur(rail)Haringhata(rail)Chittorgarh,102.00,6.80
Surajpur,Ratnagiri,Surajpur(rail)Ratnagiri,75.00,6.58,Surajpur(rail)Hyderabad(rail)Ratnagiri,89.00,7.67,Surajpur(rail)Jagadhri(road)Ratnagiri,107.00,7.07,Surajpur(rail)Haringhata(rail)Ratnagiri,110.00,6.72,Surajpur(road)Chennai(rail)Ratnagiri,111.00,10.93
