Start City,End City,Route 1,Cost 1,Time 1,Route 2,Cost 2,Time 2,Route 3,Cost 3,Time 3,Route 4,Cost 4,Time 4,Route 5,Cost 5,Time 5
Harihar,Bhusawal,Harihar(air)Delhi(road)Bhusawal,436.00,3.78,Harihar(rail)Bhusawal,45.00,4.93,Harihar(rail)Mumbai(rail)Bhusawal,94.00,8.98,Harihar(rail)Sagar(rail)Bhusawal,97.00,8.16,Harihar(road)Bhubaneswar(rail)Bhusawal,106.00,6.25
Harihar,Alipurduar,Harihar(rail)Alipurduar,153.00,2.56,Harihar(rail)Vizianagaram(rail)Alipurduar,94.00,8.18,Harihar(rail)Patan(road)Alipurduar,106.00,9.15,Harihar(rail)Ranebennur(rail)Alipurduar,106.00,10.38,Harihar(rail)Mumbai(rail)Alipurduar,108.00,9.37
Harihar,Kollam,Harihar(road)Kollam,109.00,2.29,Harihar(rail)Mahuva(rail)Kollam,94.00,11.49,Harihar(rail)Vizianagaram(rail)Kollam,105.00,9.12,Harihar(rail)Surajpur(road)Kollam,105.00,8.08,Harihar(road)Jaysingpur(rail)Kollam,108.00,10.52
Harihar,Medinipur,Harihar(road)Medinipur,178.00,2.45,Harihar(road)Durg(rail)Medinipur,97.00,8.21,Harihar(rail)Sirohi(rail)Medinipur,106.00,8.18,Harihar(rail)Bhusawal(rail)Medinipur,111.00,7.51,Harihar(rail)Mahuva(road)Medinipur,115.00,11.55
Harihar,Patan,Harihar(rail)Patan,41.00,4.55,Harihar(rail)Suri(rail)Patan,82.00,11.71,Harihar(rail)Bhusawal(rail)Patan,96.00,10.49,Harihar(rail)Ramanagara(rail)Patan,97.00,12.74,Harihar(rail)Sirohi(rail)Patan,99.00,5.98
Harihar,Mettur,Harihar(rail)Mettur,164.00,2.61,Harihar(rail)Surajpur(rail)Mettur,99.00,7.96,Harihar(rail)Suri(road)Mettur,103.00,8.38,Harihar(rail)Sagar(rail)Mettur,115.00,8.70,Harihar(rail)Vizianagaram(rail)Mettur,115.00,9.89
Harihar,Huliyar,Harihar(rail)Huliyar,176.00,2.69,Harihar(rail)Patan(road)Huliyar,100.00,7.05,Harihar(rail)Sirohi(road)Huliyar,105.00,5.76,Harihar(rail)Suri(road)Huliyar,111.00,10.00,Harihar(road)Haringhata(rail)Huliyar,117.00,8.79
Harihar,Rasayani,Harihar(road)Rasayani,81.00,4.26,Harihar(rail)Bhusawal(rail)Rasayani,96.00,9.25,Harihar(road)Lucknow(rail)Rasayani,107.00,5.59,Harihar(road)Bhubaneswar(rail)Rasayani,108.00,8.69,Harihar(rail)Sagar(rail)Rasayani,111.00,8.94
Harihar,Haringhata,Harihar(air)Mumbai(road)Haringhata,486.00,3.68,Harihar(road)Haringhata,62.00,4.39,Harihar(rail)Suri(rail)Haringhata,87.00,11.08,Harihar(rail)Mahuva(rail)Haringhata,89.00,9.94,Harihar(rail)Sagar(rail)Haringhata,97.00,8.43
Harihar,Kushtagi,Harihar(air)Jalpaiguri(road)Kushtagi,226.00,3.73,Harihar(rail)Kushtagi,83.00,5.05,Harihar(rail)Sagar(rail)Kushtagi,86.00,7.60,Harihar(rail)Patan(rail)Kushtagi,94.00,11.47,Harihar(rail)Bhusawal(road)Kushtagi,98.00,8.81
Harihar,Jadugora,Harihar(air)Delhi(road)Jadugora,491.00,4.31,Harihar(rail)Sagar(rail)Jadugora,99.00,10.08,Harihar(rail)Mahuva(road)Jadugora,102.00,9.92,Harihar(road)Jaysingpur(rail)Jadugora,114.00,10.45,Harihar(rail)Mumbai(rail)Jadugora,117.00,7.97
Harihar,Orai,Harihar(rail)Orai,172.00,3.07,Harihar(rail)Belgaum(rail)Orai,86.00,12.93,Harihar(rail)Mahuva(road)Orai,101.00,11.90,Harihar(road)Durg(rail)Orai,108.00,9.63,Harihar(rail)Bhusawal(road)Orai,110.00,10.04
Harihar,Surajpur,Harihar(road)Surajpur,143.00,2.08,Harihar(rail)Chennai(rail)Surajpur,99.00,10.28,Harihar(rail)Belgaum(rail)Surajpur,100.00,8.82,Harihar(rail)Mumbai(road)Surajpur,100.00,8.29,Harihar(rail)Ranebennur(road)Surajpur,103.00,7.56
Harihar,Ambernath,Harihar(road)Ambernath,187.00,2.92,Harihar(rail)Bhusawal(rail)Ambernath,89.00,9.98,Harihar(rail)Sirohi(rail)Ambernath,97.00,6.66,Harihar(rail)Mumbai(rail)Ambernath,100.00,9.72,Harihar(rail)Belgaum(road)Ambernath,106.00,10.99
Harihar,Malerkotla,Harihar(air)Mumbai(road)Malerkotla,467.00,4.37,Harihar(rail)Vizianagaram(rail)Malerkotla,93.00,11.99,Harihar(rail)Surajpur(rail)Malerkotla,98.00,7.63,Harihar(rail)Ramanagara(road)Malerkotla,108.00,11.82,Harihar(road)Jaysingpur(rail)Malerkotla,108.00,9.41
Harihar,Jorapokhar,Harihar(road)Jorapokhar,192.00,2.84,Harihar(rail)Suri(rail)Jorapokhar,97.00,10.42,Harihar(rail)Belgaum(road)Jorapokhar,110.00,9.60,Harihar(road)Delhi(rail)Jorapokhar,114.00,8.28,Harihar(road)Jalpaiguri(rail)Jorapokhar,118.00,11.29
Harihar,Vizianagaram,Harihar(air)Mumbai(rail)Vizianagaram,450.00,4.09,Harihar(rail)Vizianagaram,47.00,5.09,Harihar(rail)Patan(rail)Vizianagaram,85.00,9.99,Harihar(rail)Ranebennur(rail)Vizianagaram,105.00,7.95,Harihar(rail)Pakur(rail)Vizianagaram,105.00,6.71
Harihar,Durg,Harihar(air)Jalpaiguri(air)Durg,579.00,2.88,Harihar(road)Durg,56.00,4.81,Harihar(rail)Sagar(rail)Durg,88.00,6.32,Harihar(rail)Chennai(road)Durg,104.00,11.54,Harihar(rail)Bhusawal(road)Durg,109.00,10.74
Harihar,Himmatnagar,Harihar(road)Himmatnagar,70.00,2.04,Harihar(rail)Patan(rail)Himmatnagar,92.00,8.81,Harihar(rail)Mahuva(rail)Himmatnagar,104.00,10.59,Harihar(rail)Vizianagaram(rail)Himmatnagar,104.00,7.71,Harihar(rail)Sagar(rail)Himmatnagar,106.00,7.12
Rasayani,Chennai,Rasayani(road)Chennai,93.00,3.32,Rasayani(rail)Jadugora(road)Chennai,95.00,10.75,Rasayani(rail)Bhubaneswar(road)Chennai,96.00,6.59,Rasayani(road)Gokak(rail)Chennai,105.00,11.14,Rasayani(rail)Channapatna(rail)Chennai,117.00,9.68
Rasayani,Chittorgarh,Rasayani(road)Chittorgarh,162.00,2.40,Rasayani(rail)Mahuva(rail)Chittorgarh,97.00,8.83,Rasayani(rail)Raipur(rail)Chittorgarh,109.00,7.65,Rasayani(rail)Chennai(road)Chittorgarh,110.00,10.82,Rasayani(rail)Jadugora(rail)Chittorgarh,113.00,10.80
Rasayani,Ratnagiri,Rasayani(road)Ratnagiri,136.00,2.98,Rasayani(rail)Jadugora(road)Ratnagiri,96.00,10.44,Rasayani(road)Gokak(rail)Ratnagiri,105.00,9.19,Rasayani(rail)Goregaon(rail)Ratnagiri,106.00,9.74,Rasayani(rail)Channapatna(road)Ratnagiri,107.00,5.47
Rasayani,Goregaon,Rasayani(road)Goregaon,95.00,2.79,Rasayani(rail)Jadugora(rail)Goregaon,104.00,10.28,Rasayani(rail)Mahuva(rail)Goregaon,107.00,12.39,Rasayani(road)Kollam(rail)Goregaon,112.00,11.55,Rasayani(rail)Alipurduar(rail)Goregaon,122.00,7.60
Rasayani,Pindwara,Rasayani(road)Pindwara,92.00,4.08,Rasayani(rail)Bhubaneswar(rail)Pindwara,93.00,9.98,Rasayani(rail)Goregaon(road)Pindwara,101.00,7.10,Rasayani(rail)Channapatna(rail)Pindwara,107.00,8.48,Rasayani(road)Surajpur(road)Pindwara,122.00,8.18
Rasayani,Raipur,Rasayani(road)Hyderabad(air)Raipur,441.00,3.75,Rasayani(rail)Raipur,52.00,3.85,Rasayani(rail)Chennai(rail)Raipur,85.00,11.59,Rasayani(rail)Goregaon(rail)Raipur,96.00,7.54,Rasayani(rail)Jadugora(rail)Raipur,108.00,9.00
Rasayani,Gokak,Rasayani(road)Sagar(road)Gokak,247.00,4.70,Rasayani(road)Gokak,54.00,5.95,Rasayani(rail)Jadugora(rail)Gokak,96.00,8.83,Rasayani(rail)Bhubaneswar(rail)Gokak,98.00,7.71,Rasayani(road)Malerkotla(road)Gokak,109.00,9.45
Rasayani,Lucknow,Rasayani(road)Hyderabad(air)Lucknow,489.00,4.00,Rasayani(road)Lucknow,66.00,4.73,Rasayani(rail)Chennai(rail)Lucknow,87.00,12.13,Rasayani(rail)Goregaon(rail)Lucknow,91.00,9.82,Rasayani(rail)Raipur(rail)Lucknow,97.00,7.52
Rasayani,Delhi,Rasayani(road)Harihar(air)Delhi,442.00,3.58,Rasayani(rail)Jadugora(rail)Delhi,102.00,9.57,Rasayani(road)Malerkotla(road)Delhi,108.00,8.14,Rasayani(rail)Channapatna(road)Delhi,115.00,7.71,Rasayani(rail)Delhi,118.00,6.32
Rasayani,Mumbai,Rasayani(rail)Mumbai,94.00,3.06,Rasayani(rail)Chennai(rail)Mumbai,87.00,11.00,Rasayani(rail)Bhubaneswar(road)Mumbai,107.00,8.76,Rasayani(road)Surajpur(rail)Mumbai,108.00,10.49,Rasayani(rail)Jadugora(road)Mumbai,111.00,7.45
Rasayani,Sagar,Rasayani(road)Sagar,95.00,2.26,Rasayani(rail)Barh(rail)Sagar,104.00,7.84,Rasayani(rail)Goregaon(rail)Sagar,110.00,10.06,Rasayani(rail)Jadugora(road)Sagar,114.00,7.81,Rasayani(rail)Bhubaneswar(rail)Sagar,123.00,8.34
Rasayani,Jalpaiguri,Rasayani(road)Belgaum(air)Jalpaiguri,376.00,3.33,Rasayani(rail)Goregaon(road)Jalpaiguri,116.00,6.17,Rasayani(road)Ranebennur(road)Jalpaiguri,116.00,7.86,Rasayani(rail)Barh(rail)Jalpaiguri,119.00,9.07,Rasayani(rail)Vizianagaram(road)Jalpaiguri,127.00,9.83
Rasayani,Pakur,Rasayani(rail)Pakur,79.00,3.60,Rasayani(rail)Bhubaneswar(road)Pakur,96.00,6.98,Rasayani(road)Kollam(rail)Pakur,103.00,12.34,Rasayani(rail)Raipur(rail)Pakur,108.00,9.89,Rasayani(road)Malerkotla(rail)Pakur,111.00,11.74
Rasayani,Sardarshahar,Rasayani(road)Sardarshahar,131.00,3.39,Rasayani(rail)Chennai(rail)Sardarshahar,95.00,11.35,Rasayani(road)Malerkotla(rail)Sardarshahar,98.00,11.43,Rasayani(rail)Pakur(rail)Sardarshahar,119.00,7.37,Rasayani(road)Gokak(rail)Sardarshahar,121.00,9.80
Rasayani,Sirohi,Rasayani(road)Belgaum(air)Sirohi,188.00,4.00,Rasayani(rail)Sirohi,98.00,4.62,Rasayani(road)Gokak(road)Sirohi,125.00,9.95,Rasayani(rail)Goregaon(road)Sirohi,126.00,5.74,Rasayani(rail)Jadugora(rail)Sirohi,128.00,9.41
Rasayani,Jaysingpur,Rasayani(road)Jaysingpur,88.00,4.21,Rasayani(rail)Bhubaneswar(rail)Jaysingpur,92.00,9.15,Rasayani(road)Ranebennur(rail)Jaysingpur,99.00,12.33,Rasayani(rail)Goregaon(road)Jaysingpur,100.00,7.00,Rasayani(rail)Raipur(rail)Jaysingpur,109.00,7.38
Rasayani,Ramanagara,Rasayani(road)Ramanagara,146.00,2.62,Rasayani(rail)Bhubaneswar(rail)Ramanagara,89.00,10.74,Rasayani(road)Ranebennur(rail)Ramanagara,98.00,9.76,Rasayani(road)Gokak(rail)Ramanagara,100.00,11.73,Rasayani(rail)Channapatna(road)Ramanagara,105.00,7.47
Rasayani,Hyderabad,Rasayani(road)Hyderabad,168.00,2.39,Rasayani(rail)Bhubaneswar(road)Hyderabad,100.00,7.93,Rasayani(rail)Jadugora(road)Hyderabad,109.00,9.54,Rasayani(road)Kollam(road)Hyderabad,120.00,11.55,Rasayani(road)Surajpur(road)Hyderabad,123.00,9.25
Rasayani,Channapatna,Rasayani(road)Channapatna,119.00,2.98,Rasayani(rail)Raipur(rail)Channapatna,93.00,7.09,Rasayani(rail)Mahuva(rail)Channapatna,100.00,11.28,Rasayani(road)Gokak(road)Channapatna,107.00,8.04,Rasayani(road)Malerkotla(rail)Channapatna,108.00,10.12
Rasayani,Surendranagar,Rasayani(road)Mahuva(road)Surendranagar,261.00,4.53,Rasayani(rail)Bhubaneswar(rail)Surendranagar,103.00,10.53,Rasayani(rail)Surendranagar,117.00,5.57,Rasayani(rail)Chennai(rail)Surendranagar,125.00,13.56,Rasayani(road)Lucknow(road)Surendranagar,125.00,8.36
Rasayani,Thiruvalla,Rasayani(road)Thiruvalla,176.00,2.26,Rasayani(rail)Chennai(rail)Thiruvalla,96.00,12.43,Rasayani(rail)Goregaon(rail)Thiruvalla,98.00,8.40,Rasayani(road)Lucknow(road)Thiruvalla,116.00,9.40,Rasayani(road)Gokak(road)Thiruvalla,121.00,8.28
Rasayani,Ranebennur,Rasayani(rail)Ranebennur,95.00,2.83,Rasayani(rail)Bhubaneswar(rail)Ranebennur,108.00,8.80,Rasayani(rail)Jadugora(rail)Ranebennur,114.00,9.11,Rasayani(rail)Ratnagiri(rail)Ranebennur,119.00,8.31,Rasayani(rail)Vizianagaram(rail)Ranebennur,129.00,9.30
Rasayani,Karaikal,Rasayani(road)Karaikal,110.00,4.09,Rasayani(rail)Raipur(road)Karaikal,115.00,9.72,Rasayani(rail)Pakur(rail)Karaikal,119.00,7.56,Rasayani(road)Lucknow(rail)Karaikal,123.00,11.55,Rasayani(road)Ranebennur(road)Karaikal,131.00,8.71
Rasayani,Belgaum,Rasayani(road)Belgaum,72.00,2.16,Rasayani(road)Gokak(rail)Belgaum,106.00,9.91,Rasayani(road)Ranebennur(road)Belgaum,113.00,9.33,Rasayani(rail)Bhubaneswar(rail)Belgaum,124.00,7.29,Rasayani(road)Harihar(rail)Belgaum,126.00,8.52
Rasayani,Chatrapur,Rasayani(rail)Patan(road)Chatrapur,237.00,4.78,Rasayani(rail)Bhubaneswar(road)Chatrapur,96.00,9.34,Rasayani(rail)Chennai(rail)Chatrapur,101.00,11.78,Rasayani(road)Ranebennur(rail)Chatrapur,101.00,8.67,Rasayani(rail)Hyderabad(rail)Chatrapur,109.00,9.87
Rasayani,Suri,Rasayani(road)Suri,166.00,4.63,Rasayani(rail)Ambernath(rail)Suri,111.00,9.66,Rasayani(road)Harihar(rail)Suri,122.00,8.32,Rasayani(rail)Mahuva(road)Suri,126.00,11.66,Rasayani(road)Ranebennur(road)Suri,126.00,9.55
Rasayani,Bhubaneswar,Rasayani(rail)Bhubaneswar,44.00,4.16,Rasayani(rail)Goregaon(rail)Bhubaneswar,109.00,7.26,Rasayani(rail)Channapatna(road)Bhubaneswar,114.00,6.57,Rasayani(rail)Ambernath(road)Bhubaneswar,117.00,9.40,Rasayani(road)Ranebennur(road)Bhubaneswar,121.00,8.46
Rasayani,Mahuva,Rasayani(road)Mahuva,111.00,2.30,Rasayani(road)Malerkotla(road)Mahuva,108.00,8.07,Rasayani(road)Lucknow(rail)Mahuva,108.00,9.12,Rasayani(rail)Chennai(rail)Mahuva,110.00,12.05,Rasayani(road)Kollam(rail)Mahuva,110.00,10.46
Rasayani,Jagadhri,Rasayani(rail)Jagadhri,82.00,3.07,Rasayani(rail)Goregaon(rail)Jagadhri,91.00,8.80,Rasayani(road)Malerkotla(rail)Jagadhri,98.00,8.58,Rasayani(rail)Chennai(rail)Jagadhri,109.00,11.49,Rasayani(rail)Mahuva(rail)Jagadhri,109.00,9.43
Rasayani,Barh,Rasayani(rail)Barh,64.00,3.92,Rasayani(road)Ranebennur(road)Barh,112.00,8.47,Rasayani(road)Kollam(rail)Barh,115.00,10.31,Rasayani(rail)Raipur(road)Barh,118.00,5.98,Rasayani(rail)Ambernath(road)Barh,123.00,9.25
Rasayani,Bhusawal,Rasayani(road)Sagar(road)Bhusawal,285.00,4.85,Rasayani(road)Bhusawal,80.00,5.15,Rasayani(rail)Bhubaneswar(rail)Bhusawal,90.00,7.16,Rasayani(rail)Goregaon(rail)Bhusawal,105.00,8.19,Rasayani(rail)Jadugora(road)Bhusawal,115.00,11.13
Rasayani,Alipurduar,Rasayani(rail)Alipurduar,82.00,2.72,Rasayani(rail)Goregaon(rail)Alipurduar,90.00,6.27,Rasayani(rail)Vizianagaram(rail)Alipurduar,114.00,7.36,Rasayani(road)Ranebennur(rail)Alipurduar,117.00,12.34,Rasayani(rail)Hyderabad(road)Alipurduar,121.00,6.12
Rasayani,Kollam,Rasayani(road)Thiruvalla(air)Kollam,539.00,4.01,Rasayani(road)Kollam,60.00,5.75,Rasayani(rail)Mahuva(rail)Kollam,104.00,11.27,Rasayani(rail)Goregaon(road)Kollam,117.00,5.87,Rasayani(road)Surajpur(road)Kollam,117.00,7.57
Rasayani,Medinipur,Rasayani(road)Medinipur,195.00,3.72,Rasayani(road)Malerkotla(road)Medinipur,111.00,10.03,Rasayani(rail)Jadugora(road)Medinipur,114.00,9.13,Rasayani(road)Kollam(rail)Medinipur,118.00,10.88,Rasayani(road)Lucknow(rail)Medinipur,122.00,8.01
Rasayani,Patan,Rasayani(rail)Patan,142.00,2.63,Rasayani(road)Malerkotla(rail)Patan,117.00,7.63,Rasayani(rail)Mahuva(rail)Patan,119.00,10.38,Rasayani(rail)Chennai(road)Patan,121.00,12.67,Rasayani(road)Kollam(road)Patan,121.00,11.02
Rasayani,Mettur,Rasayani(road)Mettur,152.00,3.84,Rasayani(rail)Raipur(rail)Mettur,100.00,9.68,Rasayani(rail)Jadugora(road)Mettur,109.00,11.00,Rasayani(road)Surajpur(rail)Mettur,111.00,7.45,Rasayani(rail)Barh(road)Mettur,120.00,8.20
Rasayani,Huliyar,Rasayani(road)Sagar(road)Huliyar,236.00,4.61,Rasayani(rail)Jadugora(rail)Huliyar,85.00,9.32,Rasayani(rail)Channapatna(rail)Huliyar,99.00,9.40,Rasayani(road)Kollam(rail)Huliyar,101.00,8.65,Rasayani(rail)Raipur(rail)Huliyar,102.00,7.71
Rasayani,Harihar,Rasayani(road)Harihar,82.00,2.34,Rasayani(road)Gokak(rail)Harihar,94.00,10.74,Rasayani(rail)Mahuva(rail)Harihar,104.00,13.12,Rasayani(rail)Bhubaneswar(rail)Harihar,110.00,7.99,Rasayani(rail)Chennai(rail)Harihar,111.00,12.49
Rasayani,Haringhata,Rasayani(road)Haringhata,136.00,2.85,Rasayani(rail)Mahuva(rail)Haringhata,99.00,9.72,Rasayani(rail)Raipur(road)Haringhata,124.00,9.62,Rasayani(road)Malerkotla(rail)Haringhata,125.00,11.25,Rasayani(rail)Goregaon(rail)Haringhata,131.00,6.42
Rasayani,Kushtagi,Rasayani(road)Kushtagi,177.00,4.10,Rasayani(rail)Raipur(rail)Kushtagi,93.00,8.49,Rasayani(rail)Barh(rail)Kushtagi,110.00,8.32,Rasayani(rail)Chennai(rail)Kushtagi,116.00,10.99,Rasayani(rail)Hyderabad(road)Kushtagi,121.00,9.18
Rasayani,Jadugora,Rasayani(road)Jadugora,88.00,2.37,Rasayani(rail)Mahuva(road)Jadugora,112.00,9.70,Rasayani(road)Malerkotla(rail)Jadugora,118.00,11.61,Rasayani(road)Gokak(rail)Jadugora,129.00,12.24,Rasayani(rail)Ambernath(road)Jadugora,135.00,9.83
Rasayani,Orai,Rasayani(road)Orai,178.00,3.31,Rasayani(rail)Channapatna(rail)Orai,97.00,10.24,Rasayani(rail)Mahuva(road)Orai,111.00,11.68,Rasayani(road)Belgaum(rail)Orai,114.00,8.91,Rasayani(rail)Chennai(road)Orai,115.00,8.92
Rasayani,Surajpur,Rasayani(road)Surajpur,67.00,3.81,Rasayani(rail)Bhubaneswar(rail)Surajpur,90.00,8.64,Rasayani(rail)Chennai(rail)Surajpur,96.00,10.82,Rasayani(rail)Goregaon(road)Surajpur,110.00,8.26,Rasayani(road)Malerkotla(road)Surajpur,112.00,7.04
Rasayani,Ambernath,Rasayani(road)Ambernath,157.00,4.66,Rasayani(rail)Raipur(road)Ambernath,120.00,9.81,Rasayani(road)Bhusawal(rail)Ambernath,124.00,10.20,Rasayani(rail)Hyderabad(rail)Ambernath,127.00,6.03,Rasayani(rail)Vizianagaram(rail)Ambernath,129.00,8.72
Rasayani,Malerkotla,Rasayani(road)Sagar(road)Malerkotla,293.00,4.32,Rasayani(road)Malerkotla,58.00,4.87,Rasayani(rail)Goregaon(rail)Malerkotla,90.00,7.50,Rasayani(rail)Barh(rail)Malerkotla,109.00,9.23,Rasayani(rail)Jadugora(rail)Malerkotla,110.00,9.54
Rasayani,Jorapokhar,Rasayani(rail)Jorapokhar,116.00,3.89,Rasayani(rail)Jadugora(rail)Jorapokhar,106.00,11.69,Rasayani(rail)Raipur(rail)Jorapokhar,111.00,6.92,Rasayani(rail)Goregaon(road)Jorapokhar,115.00,8.79,Rasayani(rail)Alipurduar(rail)Jorapokhar,127.00,6.00
Rasayani,Vizianagaram,Rasayani(road)Vizianagaram,184.00,2.41,Rasayani(rail)Chennai(road)Vizianagaram,107.00,10.69,Rasayani(rail)Raipur(rail)Vizianagaram,107.00,6.64,Rasayani(road)Kollam(rail)Vizianagaram,107.00,11.85,Rasayani(road)Ranebennur(rail)Vizianagaram,116.00,9.91
Rasayani,Durg,Rasayani(road)Durg,105.00,3.54,Rasayani(road)Gokak(rail)Durg,98.00,12.15,Rasayani(rail)Chennai(road)Durg,101.00,12.08,Rasayani(rail)Barh(rail)Durg,107.00,7.36,Rasayani(rail)Jadugora(road)Durg,109.00,9.94
Rasayani,Himmatnagar,Rasayani(road)Himmatnagar,88.00,3.16,Rasayani(rail)Jadugora(rail)Himmatnagar,106.00,10.98,Rasayani(rail)Mahuva(rail)Himmatnagar,114.00,10.37,Rasayani(rail)Channapatna(rail)Himmatnagar,124.00,8.22,Rasayani(rail)Vizianagaram(rail)Himmatnagar,124.00,6.89
Haringhata,Chennai,Haringhata(road)Chennai,153.00,2.35,Haringhata(rail)Harihar(rail)Chennai,93.00,12.68,Haringhata(rail)Rasayani(rail)Chennai,95.00,13.30,Haringhata(road)Jadugora(road)Chennai,105.00,10.20,Haringhata(rail)Lucknow(rail)Chennai,127.00,11.09
Haringhata,Chittorgarh,Haringhata(road)Chittorgarh,82.00,2.66,Haringhata(rail)Lucknow(road)Chittorgarh,113.00,9.97,Haringhata(road)Jadugora(rail)Chittorgarh,123.00,10.25,Haringhata(rail)Raipur(rail)Chittorgarh,123.00,10.74,Haringhata(road)Jalpaiguri(rail)Chittorgarh,124.00,7.52
Haringhata,Ratnagiri,Haringhata(road)Ratnagiri,188.00,2.47,Haringhata(road)Jadugora(road)Ratnagiri,106.00,9.89,Haringhata(rail)Raipur(road)Ratnagiri,126.00,10.05,Haringhata(road)Channapatna(road)Ratnagiri,126.00,6.79,Haringhata(rail)Rasayani(rail)Ratnagiri,127.00,11.85
Haringhata,Goregaon,Haringhata(road)Goregaon,196.00,2.84,Haringhata(road)Jalpaiguri(rail)Goregaon,90.00,5.46,Haringhata(rail)Rasayani(rail)Goregaon,100.00,9.90,Haringhata(road)Jadugora(rail)Goregaon,114.00,9.73,Haringhata(road)Alipurduar(rail)Goregaon,125.00,7.39
Haringhata,Pindwara,Haringhata(road)Pindwara,179.00,3.58,Haringhata(rail)Lucknow(rail)Pindwara,110.00,8.97,Haringhata(rail)Sirohi(road)Pindwara,115.00,8.93,Haringhata(road)Vizianagaram(road)Pindwara,121.00,6.90,Haringhata(rail)Huliyar(road)Pindwara,123.00,6.82
Haringhata,Raipur,Haringhata(road)Sirohi(air)Raipur,364.00,3.57,Haringhata(rail)Raipur,66.00,6.94,Haringhata(rail)Rasayani(rail)Raipur,102.00,10.45,Haringhata(road)Jalpaiguri(rail)Raipur,103.00,7.11,Haringhata(rail)Medinipur(rail)Raipur,112.00,5.65
Haringhata,Gokak,Haringhata(road)Gokak,122.00,2.50,Haringhata(rail)Lucknow(road)Gokak,97.00,11.57,Haringhata(road)Jalpaiguri(rail)Gokak,100.00,8.14,Haringhata(rail)Rasayani(road)Gokak,104.00,12.55,Haringhata(road)Jadugora(rail)Gokak,106.00,8.28
Haringhata,Lucknow,Haringhata(rail)Mumbai(air)Lucknow,410.00,4.02,Haringhata(rail)Lucknow,40.00,6.45,Haringhata(rail)Harihar(road)Lucknow,104.00,8.95,Haringhata(rail)Sirohi(road)Lucknow,106.00,5.21,Haringhata(rail)Raipur(rail)Lucknow,111.00,10.61
Haringhata,Delhi,Haringhata(rail)Delhi,152.00,2.81,Haringhata(rail)Harihar(road)Delhi,108.00,11.19,Haringhata(road)Jadugora(rail)Delhi,112.00,9.02,Haringhata(road)Malerkotla(road)Delhi,114.00,5.48,Haringhata(rail)Huliyar(road)Delhi,116.00,7.89
Haringhata,Mumbai,Haringhata(rail)Mumbai,120.00,2.98,Haringhata(rail)Harihar(rail)Mumbai,95.00,10.92,Haringhata(rail)Chennai(rail)Mumbai,114.00,9.84,Haringhata(rail)Ratnagiri(rail)Mumbai,119.00,5.62,Haringhata(road)Jadugora(road)Mumbai,121.00,6.90
Haringhata,Sagar,Haringhata(road)Chennai(air)Sagar,462.00,3.82,Haringhata(rail)Barh(rail)Sagar,83.00,8.48,Haringhata(rail)Harihar(rail)Sagar,88.00,10.11,Haringhata(road)Sagar,113.00,5.97,Haringhata(rail)Ratnagiri(rail)Sagar,119.00,7.86
Haringhata,Jalpaiguri,Haringhata(road)Jalpaiguri,50.00,2.26,Haringhata(rail)Barh(rail)Jalpaiguri,98.00,9.71,Haringhata(road)Vizianagaram(road)Jalpaiguri,116.00,8.45,Haringhata(rail)Lucknow(rail)Jalpaiguri,117.00,11.10,Haringhata(rail)Harihar(road)Jalpaiguri,117.00,11.61
Haringhata,Pakur,Haringhata(road)Surajpur(road)Pakur,266.00,4.60,Haringhata(road)Pakur,74.00,4.76,Haringhata(rail)Sirohi(road)Pakur,94.00,7.70,Haringhata(rail)Lucknow(rail)Pakur,95.00,12.13,Haringhata(rail)Harihar(rail)Pakur,96.00,10.12
Haringhata,Sardarshahar,Haringhata(road)Sardarshahar,200.00,4.54,Haringhata(rail)Barh(rail)Sardarshahar,102.00,11.12,Haringhata(road)Malerkotla(rail)Sardarshahar,104.00,8.77,Haringhata(road)Pakur(rail)Sardarshahar,114.00,8.53,Haringhata(road)Jalpaiguri(road)Sardarshahar,122.00,8.07
Haringhata,Sirohi,Haringhata(road)Sirohi,193.00,2.56,Haringhata(rail)Harihar(rail)Sirohi,97.00,9.57,Haringhata(rail)Lucknow(rail)Sirohi,116.00,11.76,Haringhata(rail)Huliyar(road)Sirohi,121.00,6.72,Haringhata(rail)Ratnagiri(rail)Sirohi,122.00,8.42
Haringhata,Jaysingpur,Haringhata(road)Jaysingpur,142.00,2.78,Haringhata(rail)Barh(rail)Jaysingpur,91.00,9.29,Haringhata(road)Vizianagaram(rail)Jaysingpur,105.00,9.38,Haringhata(rail)Harihar(road)Jaysingpur,106.00,11.05,Haringhata(rail)Raipur(rail)Jaysingpur,123.00,10.47
Haringhata,Ramanagara,Haringhata(road)Ramanagara,78.00,4.24,Haringhata(rail)Harihar(rail)Ramanagara,102.00,13.16,Haringhata(road)Jalpaiguri(road)Ramanagara,113.00,7.27,Haringhata(road)Jadugora(rail)Ramanagara,123.00,9.47,Haringhata(road)Channapatna(road)Ramanagara,124.00,8.79
Haringhata,Hyderabad,Haringhata(road)Chennai(air)Hyderabad,398.00,4.05,Haringhata(rail)Hyderabad,96.00,4.71,Haringhata(rail)Lucknow(rail)Hyderabad,115.00,10.98,Haringhata(rail)Huliyar(road)Hyderabad,115.00,9.91,Haringhata(rail)Barh(road)Hyderabad,117.00,9.68
